video,onca,caseiro,fake news,ironia,notícia,Conservacionistas,comment_text
video0,positivo,neutro,não,não,neutra,,Ó bicho lindo meu Deus 🐆😍🤔🩸
video0,negativo,neutro,sim,não,neutra,,Se atacou humanos a regra é clara : TEM QUE ABATER senão ela voltará a caçar humanos!!! E para de mimimi!!
video0,neutro,negativo,não,não,neutra,,"Meu amigo, é isso que acontece quando não se respeita o meio ambiente"
video0,neutro,neutro,não,não,neutra,,Essa escapou restam 2 duas porque foram avistadas 3 onça
video0,positivo,negativo,não,não,neutra,,E triste mas não podemos  julgar o animal pois ainda somos nós que destruímos a casa deles  se for comparar tem animais seres humanos que ataca muito mais mata a sangue frio pra te roubar um simples celular
video0,negativo,neutro,não,sim,neutra,,Precisamos Levar esta Onça lá no $TF ......
video0,neutro,neutro,não,não,neutra,,"Eu ficariA,porém teria pelo menos 3 cães comigo.Sempre  eu andaria com esses 3 cães.Quem mora no mato sabe da precisão de andar acompanhado com cães.Quem não conhece o ditado:Vc está no mato sem cachorro."
video0,positivo,neutro,não,não,neutra,,Onça é inocente. Não cometam maldades com ela.😢😢😢
video0,neutro,neutro,não,sim,neutra,,Sinal q não foi feito nada por bolsonarista
video0,neutro,neutro,não,não,boa,,Beleza de vidio Boa noite
video0,negativo,neutro,sim,não,neutra,,Estão preocupados com esse animal maldoso a vida humana está sem valor
video0,neutro,neutro,não,não,neutra,,Queimam as matas e acaba o alimento delas
video0,neutro,neutro,não,não,neutra,,"Muita ceva também, os casos que tenho escutado sempre tem ceva.<br>Vai acostumando o bicho com a presença humana e ele perde o medo. <br>Mas de fato as notícias correm mais hoje em dia"
video0,neutro,positivo,não,não,neutra,,"Moro no Estado do Tocantins, nossa coitado, qual  a cidade que ele foi atacado."
video0,neutro,neutro,não,não,neutra,,"@lucaskandido  É verdade! Concordo plenamente com você. Na zona rural, todo cuidado é pouco."
video0,neutro,negativo,não,não,neutra,,O que faltou ao seu Jorge foi a devida prevenção ao perigo iminente.
video0,neutro,neutro,não,não,neutra,,Se jorginho tivesse um 3 oitao. A chance de ter sobrevivido seria alta.
video0,positivo,negativo,não,não,neutra,,"@@lorenaaparecida1753 Pode ser!  Sr. Jorge novo, tão confiante. Quando o vi lembrei de meu pai, e irmãos que sempre trabalharam na agricultura, muito próximo de selvas, (selva Amazônica), e tem muitas.  Mas graças a Deus nunca foram atacados, e nem nunca alimentaram esses animais.  Temos muito respeito pela natureza.  Convivíamos com ela lado a lado, sem agredi-la. Refiro-me a natureza.  Precisa ser respeitada."
video0,negativo,neutro,não,não,neutra,,"A onça provou carne humana . <br>Se nao for eliminada , pode querer mais!..."
video0,neutro,neutro,não,não,neutra,,O problema é q esquecem q esse bicho é um cacador...e q não faz amizade com ninguém
video0,positivo,positivo,não,não,neutra,,Pra que essa estupidez ?Cada qual com sua opinião .Eu amo felinos e a onça acho mais lindo de todos .Sinto muito pelo Seu Jorginho mas o animal não sabe que e maldade matar ​@@carlosvl41
video0,positivo,neutro,não,não,neutra,,"A onça só estava protegendo o seu território.<br>Muito antes do ser humano chegar ao Brasil, esses animais eram os donos da região."
video0,positivo,neutro,não,não,neutra,,"Ah, não faça isso. A onça deveria ser resgatada e levada para seu habitat. Cada vez mais que queimamos e cortar mistura nossas árvores, mais os animais vão invadir as cidades a procura de comida. Vm repensar as causas, não atacar as consequências."
video0,positivo,neutro,não,não,neutra,,Culpa da humanidade que é responsável pela destruição do habitat delas.. então bem menos!!
video0,negativo,neutro,não,não,neutra,,O problema da onça pintada é que ela ela não busca presa difícil quando ela sabe aonde tem presa fácil. Elas são inteligentes.
video0,negativo,neutro,não,não,neutra,,"Pura ilusão...era uma onça bem alimentada...aliás, pesaram a onça depois que devorou o seu Jorge...então, obviamente que pesaria mais do que o normal."
video0,negativo,neutro,não,não,neutra,,"Sim está acontecendo com mais frequência, não sei se  estes animais estão tendo dificuldade em se alimentar no seu habitat e por isto estão saído fora da área de mata fechada para procurar seu alimento! Antigamente coisa de uns 35 anos para traz  elas jamais vinham próximo a residência pois as residências são feitas fora e longe da área de mata fechada onde estes animais têm trânsito livre.<br>Alguma mudança ocorreu na natureza e desconhecemos, eles estão se aproximando cada vez mais da civilização humana ! E sim a onça ataca se estiver com fome!  Se ela não estiver com fome vai passar do seu lado e vai embora !"
video0,neutro,neutro,sim,sim,neutra,,@@Carlos-yv9lc somos civilizados e evoluimos para viver em sociedade se vc vive no mato e foi adotado por uma familia de jumento e se relaciona com cabras ai e problema seu
video0,negativo,neutro,não,sim,neutra,,A onça vai fazer uma ressonância imagine quantas pessoas doentes nao tem Essa atenção!
video0,negativo,positivo,não,não,neutra,,"Eu fico imaginando senhor trabalhador morava naquele lugar que amava ,todo alegra foi destruído por uma desgraça desa ainda tem gente a favor de onça????? Onde vamos parar com essas ideias nojentas mentes sujas!!! Estão falando porque não foi parentes seus que ele devorou!!!, Senhorzinho perdeu a vida a famílhia ficou sem seu anti querido ainda acham que estar certo criar dar liberdade onça?????? Para isso um absurdo"
video0,positivo,neutro,não,não,boa,,Parabéns pelo vidio  cuidar dos animais com carinho salvar para não  ser extintos Deus criou os animais para caçar elas tão  com fome as queimadas tão  acabando com os anjos animais elas vão  procurar nas casas  Deus abençoe  voceis.
video0,negativo,neutro,sim,não,neutra,,Verdade um animal tem mais valor do que o ser humano infelizmente
video0,positivo,neutro,não,não,neutra,,Até  dormindo é  linda de mais pintadinha ❤
video0,negativo,neutro,não,sim,neutra,,"Muito engraçado, a vida de uma desgraça dessas vale mais que a de um ser humano"
video0,negativo,neutro,não,não,boa,,"Reportagem de respeito,que bom que não mataram a onça, infelizmente ocorreu uma fatalidade ela precisa ser levada para uma floresta densa. Parece que havia uma fêmea e outro macho também ouvi um rapaz falar em um video."
video0,positivo,negativo,não,não,neutra,,"Cara simplesmente falta de responsabilidade de todos!!!! O caseiro sabia que ela esdava por la todas as noites, e ele fez o que? Saiu a noite.... E o mais incompreensível é, cade as filmagens? A camera gravou vezes que a onca passou por la mas nao gravou atacando?"
video0,neutro,neutro,não,não,ruim,,"Não é assim. Em defesa da vida, isso não procede."
video0,positivo,neutro,não,não,neutra,,"Mas gente...A onça está na &quot;casa&quot; dela, o ser humano que foi longe demais e invadiu, se sente ameaçada...pelo que eu vi aí,  tem bastante mata, rio...além de ter outras....infelizmente foi uma fatalidade, foi instinto do animal😢"
video0,neutro,neutro,não,não,neutra,,"​@@samirSchnossa,  que  falta de  respeito com  éssa  família,  o Senhor Jesus esta voltando,  <a href=""https://www.youtube.com/watch?v=CUf1T3dPFj4&amp;t=67"">1:07</a>"
video0,neutro,neutro,não,não,neutra,,"Meu Deus, que fatalidade é muito triste"
video0,neutro,neutro,não,não,neutra,,​@@Naoacreditemtudoqueve da qual não acredito q o façam! 😕
video0,negativo,neutro,não,não,neutra,,Era para ter sacrificado sim porque ela comeu uma pessoa
video0,neutro,neutro,não,não,ruim,,"Hipócrita a alguns meses atrás uns cachorros pitbull mataram um pedreiro,  e não fizeram nenhum sencionalismo .... 2 pesos 3 medidas..."
video0,negativo,neutro,não,não,boa,,Muito parabéns pela reportagem sem enrolação
video0,neutro,neutro,não,não,neutra,,Meus sentimentos aos familiares.
video0,neutro,neutro,não,não,ruim,,Entendi nada
video0,negativo,neutro,não,não,neutra,,Concordo plenamente com vc um revólver já ajuda
video0,neutro,neutro,não,não,neutra,,Amém assim seja
video0,neutro,negativo,não,não,neutra,,Foi muito bem avisado
video0,neutro,negativo,não,não,neutra,,"Eis a questão. O amor à integridade física, o amor à vida."
video0,negativo,neutro,não,não,neutra,,"A prioridade é totalmente para a proteção do animal , o ser humano que se ferre. Valores invertidos ."
video0,neutro,neutro,não,não,neutra,,"nao sentiu dor, adrenalina faz a dor sumir, mas medo com certeza"
video0,neutro,neutro,não,não,neutra,,Será mesmo que aquela onça é realmente o mesmo animal do ataque??? Meu questionamento é pelo fato do animal ter devorado a metade de um homem adulto... uma média de 40 kilos de carne... achei a barriga um pouco &quot;murcha&quot; pra quem se alimentou tanto recentemente.
video0,neutro,neutro,não,não,neutra,,"Eu acho que a onça que atacou ele foi a que perdeu a briga. A que ganhou ficou com o território, as presas melhores e a fêmea."
video0,neutro,neutro,não,não,neutra,,Um homem ainda novo😢
video0,negativo,neutro,sim,não,neutra,,"​@@bethcalais4618Ele tá certo. Hoje em dia até um cachorro ou uma árvore valem mais que um ser humano, infelizmente !"
video0,neutro,neutro,não,não,neutra,,"Nesse caso sim, essa frase faz sentido"
video0,neutro,neutro,não,não,neutra,,"Particularmente,  eu estou achando  que  não. Existem  outros quesitos a  se ponderar."
video0,positivo,positivo,não,não,neutra,,"O que aconteceu com seu George foi uma muito triste, não podem matar a onça ela é animal na sua floresta 😮"
video0,neutro,neutro,não,não,neutra,,A Palavra de Deus tem poder. Dos homens nao. Isso è proverbio com má interpretação.
video0,neutro,neutro,não,não,neutra,,como morar em um lugar desse e não ter cachorros
video0,neutro,neutro,sim,não,neutra,,"Desarmado se torna vítima de felino feroz , é um animal que já come todos os tipos de carne .<br>Meus sentimentos à família do Sr Jorge ."
video0,neutro,neutro,não,não,neutra,,"Óbvio,afinal é região pantaneira."
video0,positivo,neutro,não,não,neutra,,​@@kidsapps2710 verdade tá cada vez mais precária com os incêndios e habitat escasso  e ainda tem gente que culpa a onça .Se as pessoas estudassem mais seria tão bom!
video0,negativo,negativo,sim,não,neutra,,"Exato, as pessoas subestimam demais os predadores. Outro dia, li que uma jovem pesquisadora europeia que fazia um voluntariado num parque africano decidiu, por causa do calor, ir dormir numa casa em construção que faltava apenas o teto e não deu outra: à noite, um leopardo entrou sorrateiro e a jovem foi obviamente devorada. Um erro primário."
video0,neutro,neutro,não,não,neutra,,Vdd
video0,neutro,neutro,não,não,boa,,"@@LucasMartins-ub3xx A própria reportagem fala que não está em extinção.   Inclusive na clasificação oficial nacional, ainda não está na lista das espécies &quot;ameaçadas&quot;."
video0,neutro,negativo,não,não,neutra,,O certo seria se mudar.
video0,neutro,neutro,não,não,neutra,,É a pura verdade eu tô passando por isso e olha que eu fui vítima de bala que saiu da arma de um policial sou evangélica tenho 48 anos trabalhava prá pagar as minhas contas e pra sobreviver e agora tenho que estar me humilhando pra conseguir benefício porque não passo mais trabalhar o tiro acertou a minha coxa direita uma pessoa boa de saúde e agora me encontro nessa situação 😡😔😢😭
video0,positivo,positivo,não,não,neutra,,Mas se foi deus que criou a onça e seu Jorge
video0,negativo,neutro,não,não,neutra,,"Isto mesmo,na África animals que experimentam carne humana são sacrificados para não haver outra morte."
video0,positivo,neutro,não,não,neutra,,Linda no caso lindo e macho ❤
video0,neutro,neutro,não,não,neutra,,Amém 🙏
video0,neutro,negativo,não,não,neutra,,Obs: Ele não tinha cachorros de guarda que poderia lhe proteger neste momento ...
video0,neutro,neutro,sim,não,neutra,,Esse e o problema deles preferem salvar a vida de um animal de ameaça do que do um ser humano .
video0,positivo,neutro,não,não,neutra,,Lindo de longe
video0,positivo,neutro,não,não,neutra,,"Ser humano é mais maldoso que isso vai por mim, a onça só queria comer, todo dia tu ver gente se matando por besteira"
video0,neutro,neutro,não,não,neutra,,"Não existe isso de &quot;animal maldoso&quot; nesse caso, ele não matou por sadismo ou por maldade! Pare de humanizar o animal! Animais não possuem moral, somente o ser humano!"
video0,neutro,neutro,não,não,neutra,,"Verdade viu, uma pena"
video0,neutro,neutro,não,não,neutra,,Deus usou ele.pra alerta  o seu Jorge 😢
video0,negativo,neutro,sim,não,neutra,,Onças atacam humanos desde antes dos colonizadores chegarem na América do Sul as vezes acontece esses ataques e surpresas é um animal poderoso carnívoro imponente de grande potência e força.
video0,neutro,negativo,não,não,neutra,,"Esse vídeo do cunhado é de um mês antes, ele fala &quot;essa onça vai te comer jorge&quot; pena q o caseiro não se atentou nas palavras dele"
video0,neutro,positivo,não,não,neutra,,Meus pêsames a família do Jorge
video0,neutro,neutro,não,não,neutra,,"Acredito que devido a tecnologia temos visto mais casos, Oi seja sempre teve porém não expostos a nível nacional. ESTUDOS É UMA COOSA NA PRÁTICA É OUTRA,CL"
video0,neutro,positivo,não,não,neutra,,Muito triste o que aconteceu com esse senhor😢 que Deus o tenha🙏 e que Deus conforte os corações dos familiares🙏
video0,neutro,negativo,não,não,neutra,,"Essa história me fez lembrar daquele caso de 2003 que um homem foi devorado pelo urso,o qual,esse homem admirava muito e foi acampar no habitat do urso.<br>Não deu bom!😮<br>Ele costumava gravar os áudios com o urso e ficou gravado o desespero dele na hora que o urso atacou,dava pra ouvir até is ossos sendo triturado pelo urso.<br>Terrível 😮😮😮"
